"","Date","New Zealand Emissions Trading System","European Union Emissions Trading System","Korean Emissions Trading System","United Kingdom Emissions Trading Scheme","China National Emissions Trading System","Hubei (Pilot) Emissions Trading System"
"2028",2017-11-06,"19.2","7.92","21850",NA,NA,"14.36"
"2029",2017-11-07,"19.2","7.76","21900",NA,NA,"14.32"
"2030",2017-11-08,"19.2","7.7","21900",NA,NA,"14.98"
"2031",2017-11-09,"19.25","7.55","22000",NA,NA,"14.77"
"2032",2017-11-10,"19.25","7.4","22100",NA,NA,"15.03"
"2033",2017-11-13,"19.25","7.34","22450",NA,NA,"16.48"
"2034",2017-11-14,"19.24","7.38","23600",NA,NA,"16.37"
"2035",2017-11-15,"19.24","7.68","23650",NA,NA,"16.2"
"2036",2017-11-16,"19.2","7.51","24000",NA,NA,"16.14"
"2037",2017-11-17,"19.22","7.49","24400",NA,NA,"16.06"
"2038",2017-11-20,"19.25","7.43","26000",NA,NA,"15.93"
"2039",2017-11-21,"19.25","7.4","26000",NA,NA,"15.82"
"2040",2017-11-22,"19.25","7.37","27000",NA,NA,"15.44"
"2041",2017-11-23,"19.25","7.64","28000",NA,NA,"15.2"
"2042",2017-11-24,"19.27","7.75","28000",NA,NA,"15.35"
"2043",2017-11-27,"19.25","7.7","25200",NA,NA,"15.02"
"2044",2017-11-28,"19.3","7.59","24500",NA,NA,"14.94"
"2045",2017-11-29,"19.75","7.7","24500",NA,NA,"14.89"
"2046",2017-11-30,"19.85","7.53","24000",NA,NA,"14.96"
"2047",2017-12-01,"19.95","7.68","23500",NA,NA,"14.97"
"2048",2017-12-04,"19.7","7.54","23500",NA,NA,"15.09"
"2049",2017-12-05,"19.82","7.43","21150",NA,NA,"15.4"
"2050",2017-12-06,"20.25","7.28","21950",NA,NA,"15.25"
"2051",2017-12-07,"20.25","7.35","22500",NA,NA,"15.2"
"2052",2017-12-08,"20.25","7.15","22500",NA,NA,"15.18"
"2053",2017-12-11,"20.4","7.21","22500",NA,NA,"15.22"
"2054",2017-12-12,"20.55","7.15","21500",NA,NA,"15.24"
"2055",2017-12-13,"20.75","7.07","21500",NA,NA,"15.27"
"2056",2017-12-14,"21","7.09","21800",NA,NA,"15.2"
"2057",2017-12-15,"20.9","7.18","21800",NA,NA,"15.17"
"2058",2017-12-18,"20.8","7.39","22000",NA,NA,"15.18"
"2059",2017-12-19,"20.8","7.5","22200",NA,NA,"15.35"
"2060",2017-12-20,"20.8","7.77","21800",NA,NA,"15.46"
"2061",2017-12-21,"21","7.98","22000",NA,NA,"15.43"
"2062",2017-12-22,"21","8.15","22000",NA,NA,"15.57"
"2063",2017-12-25,NA,NA,NA,NA,NA,"15.67"
"2064",2017-12-26,NA,NA,"22000",NA,NA,"15.62"
"2065",2017-12-27,"20.85","8.14","22000",NA,NA,"15.79"
"2066",2017-12-28,"20.7","8.17","20000",NA,NA,"15.68"
"2067",2017-12-29,"20.6","8.09",NA,NA,NA,"15.75"
"2068",2018-01-02,NA,"7.77","20000",NA,NA,"15.21"
"2069",2018-01-03,"20.6","7.8","20000",NA,NA,"15.2"
"2070",2018-01-04,"20.65","7.74","20000",NA,NA,"15.24"
"2071",2018-01-05,"20.65","7.75","22000",NA,NA,"14.79"
"2072",2018-01-08,"20.85","7.62","22000",NA,NA,"13.33"
"2073",2018-01-09,"21.25","7.75","22000",NA,NA,"15.15"
"2074",2018-01-10,"21.2","7.85","22000",NA,NA,"14.57"
"2075",2018-01-11,"21.25","7.78","22000",NA,NA,"15.23"
"2076",2018-01-12,"21.32","7.83","22000",NA,NA,"14.86"
"2077",2018-01-15,"21.2","7.75","22000",NA,NA,NA
"2078",2018-01-16,"21.4","8.01","22000",NA,NA,"15"
"2079",2018-01-17,"21.3","8.15","22000",NA,NA,"14.88"
"2080",2018-01-18,"21.3","8.47","22000",NA,NA,"14.79"
"2081",2018-01-19,"21.4","8.73","22000",NA,NA,"14.6"
"2082",2018-01-22,NA,"8.72","22000",NA,NA,"14.53"
"2083",2018-01-23,"21.25","8.98","22000",NA,NA,"15.08"
"2084",2018-01-24,"21.25","9.43","21500",NA,NA,"14.79"
"2085",2018-01-25,"21.2","9.21","22000",NA,NA,"14.99"
"2086",2018-01-26,"21.25","9.05","22000",NA,NA,"14.9"
"2087",2018-01-29,NA,"8.97","21700",NA,NA,"14.93"
"2088",2018-01-30,"21.22","8.85","21900",NA,NA,"14.52"
"2089",2018-01-31,"21.32","9.23","22000",NA,NA,"14.89"
"2090",2018-02-01,"21.35","9.23","22000",NA,NA,"14.79"
"2091",2018-02-02,"21.4","8.92","21900",NA,NA,"14.87"
"2092",2018-02-05,"21.4","9.04","21900",NA,NA,"14.96"
"2093",2018-02-06,NA,"8.78","22000",NA,NA,"14.67"
"2094",2018-02-07,"21.45","8.97","22000",NA,NA,"14.7"
"2095",2018-02-08,"21.5","9.09","22000",NA,NA,"14.99"
"2096",2018-02-09,"21.55","9.21","22000",NA,NA,"14.99"
"2097",2018-02-12,"21.5","9.45","22000",NA,NA,"14.4"
"2098",2018-02-13,"21.52","9.87","22200",NA,NA,"14.13"
"2099",2018-02-14,"21.55","9.58","22000",NA,NA,"14.74"
"2100",2018-02-15,"21.5","9.52",NA,NA,NA,NA
"2101",2018-02-16,"21.5","9.48",NA,NA,NA,NA
"2102",2018-02-19,"21.42","9.85","22000",NA,NA,NA
"2103",2018-02-20,"21.2","9.7","22000",NA,NA,NA
"2104",2018-02-21,"21.2","9.53","22000",NA,NA,NA
"2105",2018-02-22,"21.25","9.69","22000",NA,NA,"16.35"
"2106",2018-02-23,"21.1","9.78","22000",NA,NA,"14.75"
"2107",2018-02-26,"21.1","9.6","22000",NA,NA,"14.16"
"2108",2018-02-27,"20.85","10.13","22000",NA,NA,"14.29"
"2109",2018-02-28,"20.95","10.07","22000",NA,NA,"14.89"
"2110",2018-03-01,"21.1","9.97",NA,NA,NA,"14.23"
"2111",2018-03-02,"20.9","10.1","22000",NA,NA,"14.42"
"2112",2018-03-05,"20.9","10.32","22000",NA,NA,"14.98"
"2113",2018-03-06,"20.95","10.44","22200",NA,NA,"15.08"
"2114",2018-03-07,"20.95","10.61","22200",NA,NA,"14.84"
"2115",2018-03-08,"20.95","11.08","22200",NA,NA,"14.63"
"2116",2018-03-09,"20.95","11.09","22200",NA,NA,"14.7"
"2117",2018-03-12,"20.8","11.06","22500",NA,NA,"14.35"
"2118",2018-03-13,"20.9","11.38","22100",NA,NA,"14.8"
"2119",2018-03-14,"20.92","11.17","22100",NA,NA,"14.43"
"2120",2018-03-15,"20.93","11.16","22000",NA,NA,NA
"2121",2018-03-16,"20.94","11.14","22200",NA,NA,"14.52"
"2122",2018-03-19,"20.93","11.04","22000",NA,NA,"14.8"
"2123",2018-03-20,"20.95","11.52","22000",NA,NA,"14.32"
"2124",2018-03-21,"20.93","12.62","22000",NA,NA,"15"
"2125",2018-03-22,"20.95","12.3","22000",NA,NA,"15.51"
"2126",2018-03-23,"20.95","12.58","22000",NA,NA,"14.96"
"2127",2018-03-26,"20.95","12.95","22200",NA,NA,"15"
"2128",2018-03-27,"21","13.64","22000",NA,NA,"14.86"
"2129",2018-03-28,"20.95","12.96","22000",NA,NA,"14.81"
"2130",2018-03-29,"21.05","13.25","22000",NA,NA,"15.02"
"2131",2018-03-30,NA,NA,"22000",NA,NA,"14.6"
"2132",2018-04-02,NA,NA,"22000",NA,NA,"14.25"
"2133",2018-04-03,"21","13.28","22100",NA,NA,"15"
"2134",2018-04-04,"21.1","13.02","22000",NA,NA,"15.45"
"2135",2018-04-05,"21.15","12.61","21900",NA,NA,NA
"2136",2018-04-06,"21.2","12.95","21800",NA,NA,NA
"2137",2018-04-09,"21.22","13.3","21800",NA,NA,"15.5"
"2138",2018-04-10,"21.25","13.34","21800",NA,NA,"15.46"
"2139",2018-04-11,"21.2","13.39","21800",NA,NA,"15.18"
"2140",2018-04-12,"21.25","13.56","21900",NA,NA,"14.95"
"2141",2018-04-13,"21.25","13.9","21900",NA,NA,"15.25"
"2142",2018-04-16,"21.27","13.96","21900",NA,NA,"15.35"
"2143",2018-04-17,"21.27","13.7","21950",NA,NA,"15.29"
"2144",2018-04-18,"21.3","13.84","22000",NA,NA,"15.2"
"2145",2018-04-19,"21.3","13.41","22000",NA,NA,"15.54"
"2146",2018-04-20,"21.35","13","22000",NA,NA,"15.28"
"2147",2018-04-23,"21.32","12.85","22000",NA,NA,"15.13"
"2148",2018-04-24,"21.26","13.17","22000",NA,NA,"15.24"
"2149",2018-04-25,NA,"13.21","22100",NA,NA,"15.35"
"2150",2018-04-26,"21.27","13.44","22000",NA,NA,"15.51"
"2151",2018-04-27,"21.55","13.51","22000",NA,NA,"15.44"
"2152",2018-04-30,"21.5","13.54","22100",NA,NA,NA
"2153",2018-05-01,"21.5",NA,NA,NA,NA,NA
"2154",2018-05-02,"21.47","13.02","22000",NA,NA,"15.37"
"2155",2018-05-03,"21.45","12.92","22000",NA,NA,"15.15"
"2156",2018-05-04,"21.45","12.99","22000",NA,NA,"15.53"
"2157",2018-05-07,"21.45","13.57",NA,NA,NA,"14.9"
"2158",2018-05-08,"21.35","13.54","22000",NA,NA,"15.58"
"2159",2018-05-09,"21.3","13.96","22000",NA,NA,"15.43"
"2160",2018-05-10,"21.3","14.56","22050",NA,NA,"15.49"
"2161",2018-05-11,"21.3","14.61","22050",NA,NA,"15.5"
"2162",2018-05-14,"21.25","14.62","22050",NA,NA,"15.49"
"2163",2018-05-15,"21.27","14.29","22100",NA,NA,"15.46"
"2164",2018-05-16,"21.2","15.14","22150",NA,NA,"15.49"
"2165",2018-05-17,"21.25","15.27","22200",NA,NA,"15.53"
"2166",2018-05-18,"21.2","15.22","22300",NA,NA,"15.5"
"2167",2018-05-21,"21.2","15.53","22400",NA,NA,"15.52"
"2168",2018-05-22,"21.2","15.93",NA,NA,NA,"15.43"
"2169",2018-05-23,"21.15","15.98","22600",NA,NA,"15.52"
"2170",2018-05-24,"21.15","16.26","23000",NA,NA,"15.94"
"2171",2018-05-25,"21","15.97","25300",NA,NA,"16.81"
"2172",2018-05-28,"21","16.28","26000",NA,NA,"17.26"
"2173",2018-05-29,"20.95","16.27","25700",NA,NA,"16.97"
"2174",2018-05-30,"20.95","15.82","23150",NA,NA,"16.89"
"2175",2018-05-31,"21","14.89","23200",NA,NA,"16.74"
"2176",2018-06-01,"20.6","15.27","23000",NA,NA,"16.97"
"2177",2018-06-04,NA,"16.1","22800",NA,NA,"16.7"
"2178",2018-06-05,"20.7","15.73","22650",NA,NA,"16.74"
"2179",2018-06-06,"20.55","15.89",NA,NA,NA,"16.56"
"2180",2018-06-07,"20.65","15.97","22200",NA,NA,"16.63"
"2181",2018-06-08,"20.62","15.78","21700",NA,NA,"16.8"
"2182",2018-06-11,"20.62","15.45","21500",NA,NA,"16.63"
"2183",2018-06-12,"20.5","15.1","21500",NA,NA,"16.38"
"2184",2018-06-13,"20.42","15.28",NA,NA,NA,"16.35"
"2185",2018-06-14,"20.45","14.89","21500",NA,NA,"16.46"
"2186",2018-06-15,"20.45","14.51","21500",NA,NA,"16.79"
"2187",2018-06-18,"20.45","14.58","21700",NA,NA,NA
"2188",2018-06-19,"20.5","14.22","21700",NA,NA,"16.87"
"2189",2018-06-20,"20.52","14.46","21550",NA,NA,"16.86"
"2190",2018-06-21,"20.5","14.79","21600",NA,NA,"16.79"
"2191",2018-06-22,"20.8","15.08","21600",NA,NA,"16.9"
"2192",2018-06-25,"20.75","15","21950",NA,NA,"16.75"
"2193",2018-06-26,"20.9","14.99","23000",NA,NA,"16.47"
"2194",2018-06-27,"20.92","15.22","23900",NA,NA,"16.83"
"2195",2018-06-28,"21.1","14.97","26250",NA,NA,"16.81"
"2196",2018-06-29,"21.1","14.95","28000",NA,NA,"16.8"
"2197",2018-07-02,"21.17","15.03","26250",NA,NA,"17.99"
"2198",2018-07-03,"21.45","15.06","26250",NA,NA,"17.07"
"2199",2018-07-04,"21.6","15.49","26250",NA,NA,"16.05"
"2200",2018-07-05,"21.55","15.65","26250",NA,NA,"16.78"
"2201",2018-07-06,"21.55","15.67","26250",NA,NA,"17.7"
"2202",2018-07-09,"21.55","15.97","26250",NA,NA,"17.97"
"2203",2018-07-10,NA,"16.03","26250",NA,NA,"18.36"
"2204",2018-07-11,"21.8","16.28","26250",NA,NA,"18.7"
"2205",2018-07-12,"21.8","16.05","26250",NA,NA,"18.79"
"2206",2018-07-13,"22","16.02","26250",NA,NA,"19.9"
"2207",2018-07-16,"21.95","15.9","26250",NA,NA,"19.99"
"2208",2018-07-17,"22.2","16.03","26250",NA,NA,"19.6"
"2209",2018-07-18,"22.4","16.38","26250",NA,NA,"20.15"
"2210",2018-07-19,"22.5","16.83","22700",NA,NA,"19.63"
"2211",2018-07-20,"22.6","17.02","22700",NA,NA,"20.22"
"2212",2018-07-23,"22.65","17.35","22700",NA,NA,"20.25"
"2213",2018-07-24,"22.85","17.06","22700",NA,NA,"20.66"
"2214",2018-07-25,"23","17.29","22700",NA,NA,"21.88"
"2215",2018-07-26,"22.8","17.24","22700",NA,NA,"22.19"
"2216",2018-07-27,"22.75","17.08","22700",NA,NA,"21.87"
"2217",2018-07-30,"22.75","17.01","22700",NA,NA,"23.6"
"2218",2018-07-31,"22.7","17.35","22700",NA,NA,"24.5"
"2219",2018-08-01,"22.7","17.74","22700",NA,NA,"24.84"
"2220",2018-08-02,"22.7","17.6","22700",NA,NA,"25.31"
"2221",2018-08-03,NA,"17.63","22700",NA,NA,"25.2"
"2222",2018-08-06,"22.65","17.54","22700",NA,NA,"25.43"
"2223",2018-08-07,"22.7","17.48","22700",NA,NA,"26.44"
"2224",2018-08-08,"22.75","17.35","22700",NA,NA,"28.06"
"2225",2018-08-09,"22.75","17.55","22700",NA,NA,"28.85"
"2226",2018-08-10,NA,"17.84","21600",NA,NA,"29.58"
"2227",2018-08-13,NA,"18.01","21600",NA,NA,"28.86"
"2228",2018-08-14,"23.85","18.08","21600",NA,NA,"28.94"
"2229",2018-08-15,"24.2","18.05",NA,NA,NA,"29.37"
"2230",2018-08-16,"24.17","17.95","21600",NA,NA,"28.98"
"2231",2018-08-17,"24.17","18.1","21600",NA,NA,"29.19"
"2232",2018-08-20,"24.3","18.44","21600",NA,NA,"28.91"
"2233",2018-08-21,"24.55","19.26","21600",NA,NA,"27.14"
"2234",2018-08-22,"24.65","19.76","21600",NA,NA,"28.35"
"2235",2018-08-23,"24.65","20.35","21600",NA,NA,"27.24"
"2236",2018-08-24,"24.65","20.63","21600",NA,NA,"28.01"
"2237",2018-08-27,"24.65","21.25","21600",NA,NA,"27.42"
"2238",2018-08-28,"24.8","20.64","21600",NA,NA,"26.59"
"2239",2018-08-29,"24.8","21.01","21600",NA,NA,"26.98"
"2240",2018-08-30,"25.05","21.12","21600",NA,NA,"27.3"
"2241",2018-08-31,"25.05","21.04","21600",NA,NA,"26.95"
"2242",2018-09-03,"25.02","20.11","21600",NA,NA,"27.43"
"2243",2018-09-04,"25.05","20.13","21600",NA,NA,"27.18"
"2244",2018-09-05,NA,"20.32","22000",NA,NA,"27.27"
"2245",2018-09-06,"25.1","21.42","22000",NA,NA,"25.97"
"2246",2018-09-07,"25.12","23.17","22000",NA,NA,"27.28"
"2247",2018-09-10,"25.15","25.19","22000",NA,NA,"25.19"
"2248",2018-09-11,"25.15","24.11","22050",NA,NA,"27.06"
"2249",2018-09-12,"25.1","22.91","22050",NA,NA,NA
"2250",2018-09-13,"25.05","18.86","22050",NA,NA,"25.1"
"2251",2018-09-14,"25.03","19.93","22050",NA,NA,"29.24"
"2252",2018-09-17,"25.06","20.92","22050",NA,NA,"27.04"
"2253",2018-09-18,"25","20.19","22000",NA,NA,"26.9"
"2254",2018-09-19,"25.06","21.43","22000",NA,NA,"27.33"
"2255",2018-09-20,"25.03","21.98","22000",NA,NA,"27.85"
"2256",2018-09-21,"25.06","22.08","22000",NA,NA,"27.97"
"2257",2018-09-24,"25.06","22.37",NA,NA,NA,NA
"2258",2018-09-25,"25.03","21.18",NA,NA,NA,"27.69"
"2259",2018-09-26,"25.03","20.19",NA,NA,NA,"27.98"
"2260",2018-09-27,"25.03","20.77","22000",NA,NA,"27.84"
"2261",2018-09-28,"25","21.15","22200",NA,NA,"27.91"
"2262",2018-10-01,"25.03","21.31","22200",NA,NA,NA
"2263",2018-10-02,"25","20.93","22200",NA,NA,NA
"2264",2018-10-03,"25.05","21.13",NA,NA,NA,NA
"2265",2018-10-04,"25.05","21.29","22200",NA,NA,NA
"2266",2018-10-05,"25.12","22.11","22400",NA,NA,NA
"2267",2018-10-08,"25.25","21.87","22400",NA,NA,"28.26"
"2268",2018-10-09,"25.25","20.75",NA,NA,NA,"28.3"
"2269",2018-10-10,"25.25","19.43","22400",NA,NA,"26.85"
"2270",2018-10-11,NA,"19.85","22400",NA,NA,"28.16"
"2271",2018-10-12,"25.11","20.36","22400",NA,NA,"29.98"
"2272",2018-10-15,"25.02","18.58","22400",NA,NA,"28.49"
"2273",2018-10-16,"25.1","19.28","22600",NA,NA,"28.42"
"2274",2018-10-17,"25.05","19.24","22600",NA,NA,"28.34"
"2275",2018-10-18,"25.05","19.73","22600",NA,NA,"27.6"
"2276",2018-10-19,"25.05","19.7","22800",NA,NA,"28.9"
"2277",2018-10-22,NA,"19","22800",NA,NA,"29.36"
"2278",2018-10-23,"25.1","19.23","22900",NA,NA,"29.3"
"2279",2018-10-24,"25.1","19.61","22900",NA,NA,"29.62"
"2280",2018-10-25,"25.1","19.07","22900",NA,NA,"31.45"
"2281",2018-10-26,"25.1","18.27","22900",NA,NA,"30.92"
"2282",2018-10-29,"25.12","16.68","23200",NA,NA,"30.62"
"2283",2018-10-30,"25.05","16.02","23200",NA,NA,"29.05"
"2284",2018-10-31,"25","16.37","23200",NA,NA,"30.89"
"2285",2018-11-01,"25.02","15.62","23200",NA,NA,"28.9"
"2286",2018-11-02,"25.02","17.07","23200",NA,NA,"29.88"
"2287",2018-11-05,"25.05","17.23","23200",NA,NA,"27.83"
"2288",2018-11-06,"25.1","17.56","23200",NA,NA,"29"
"2289",2018-11-07,"25.1","18.6","23200",NA,NA,"25.96"
"2290",2018-11-08,"25.1","19.57","23200",NA,NA,"25.97"
"2291",2018-11-09,"25.05","19.5","23300",NA,NA,"30.35"
"2292",2018-11-12,"25.05","20.49","23300",NA,NA,"28.08"
"2293",2018-11-13,"25.05","20.14","23300",NA,NA,"28.08"
"2294",2018-11-14,NA,"19.74","23300",NA,NA,"27.92"
"2295",2018-11-15,"24.9","18.98","23300",NA,NA,"28.23"
"2296",2018-11-16,"24.8","19.1","23500",NA,NA,"27.16"
"2297",2018-11-19,"24.85","18.94","23500",NA,NA,"29.24"
"2298",2018-11-20,"24.8","19.45","23500",NA,NA,"29"
"2299",2018-11-21,"24.8","20.49","23550",NA,NA,"29"
"2300",2018-11-22,"24.85","20.91","24500",NA,NA,"32.71"
"2301",2018-11-23,"24.8","20.19","24000",NA,NA,"32.64"
"2302",2018-11-26,"24.9","19.82","23500",NA,NA,"30.05"
"2303",2018-11-27,"24.95","19.61","23500",NA,NA,"27.38"
"2304",2018-11-28,"24.9","19.29","23550",NA,NA,"31.71"
"2305",2018-11-29,"25","20.02","24000",NA,NA,"29.24"
"2306",2018-11-30,"25","20.49","24000",NA,NA,"27.2"
"2307",2018-12-03,NA,"20.64","24000",NA,NA,"29.29"
"2308",2018-12-04,NA,"20.73","24000",NA,NA,"29.89"
"2309",2018-12-05,"25.01","19.68","24000",NA,NA,"30.31"
"2310",2018-12-06,"25.1","19.99","24000",NA,NA,"32.42"
"2311",2018-12-07,"25.15","20.3","24000",NA,NA,"29.08"
"2312",2018-12-10,"25.1","20.86","25000",NA,NA,"28.19"
"2313",2018-12-11,"25.45","20.16","25000",NA,NA,"30.73"
"2314",2018-12-12,"25.85","21.47","25000",NA,NA,"29"
"2315",2018-12-13,"24.85","22.32","25000",NA,NA,"28.69"
"2316",2018-12-14,"24.8","23.38","25000",NA,NA,"28.75"
"2317",2018-12-17,"24.8","24.26","25000",NA,NA,"28.93"
"2318",2018-12-18,"24.82","23.99","25000",NA,NA,"28.71"
"2319",2018-12-19,"24.85","24.32","24000",NA,NA,"28.63"
"2320",2018-12-20,"25.05","24.16","24000",NA,NA,"30.38"
"2321",2018-12-21,"25.1","24.59","24000",NA,NA,"28.14"
"2322",2018-12-24,"25.12",NA,"25000",NA,NA,"28.96"
"2323",2018-12-25,NA,NA,NA,NA,NA,"28.13"
"2324",2018-12-26,NA,NA,"25000",NA,NA,"30.68"
"2325",2018-12-27,"25.12","24.66","25000",NA,NA,"28.52"
"2326",2018-12-28,"25.12","24.63","25000",NA,NA,"28.63"
"2327",2018-12-31,"25.12",NA,NA,NA,NA,NA
"2328",2019-01-02,NA,"25.02","25000",NA,NA,"29.99"
"2329",2019-01-03,"25.12","23.04","25000",NA,NA,"29.99"
"2330",2019-01-04,"25.12","23.49","25000",NA,NA,"29.38"
"2331",2019-01-07,"25.07","22.07","25000",NA,NA,"28.64"
"2332",2019-01-08,"25.02","22.65","25000",NA,NA,"28.6"
"2333",2019-01-09,"25","21.86","25000",NA,NA,"28.22"
"2334",2019-01-10,"25","21.93","25000",NA,NA,"28.75"
"2335",2019-01-11,"25","22.59","25000",NA,NA,"31.11"
"2336",2019-01-14,"24.97","22.4","25000",NA,NA,"28.63"
"2337",2019-01-15,"24.9","22.48","25000",NA,NA,"28.36"
"2338",2019-01-16,"24.95","23.25","25000",NA,NA,"30.68"
"2339",2019-01-17,"24.9","23.48","25000",NA,NA,"35.14"
"2340",2019-01-18,"24.9","24.68","25000",NA,NA,"28.94"
"2341",2019-01-21,NA,"24.28","25000",NA,NA,"27.91"
"2342",2019-01-22,"25.02","25.01","25000",NA,NA,"28.76"
"2343",2019-01-23,"25.1","24.53","25000",NA,NA,"30.74"
"2344",2019-01-24,"25.1","23.89","25000",NA,NA,"28.05"
"2345",2019-01-25,"25.05","23.76","25500",NA,NA,"28.13"
"2346",2019-01-28,NA,"22.6","25500",NA,NA,"28.79"
"2347",2019-01-29,NA,"23.21","25500",NA,NA,"28.25"
"2348",2019-01-30,NA,"22.86","25500",NA,NA,"28.26"
"2349",2019-01-31,NA,"22.13","25500",NA,NA,"29.6"
"2350",2019-02-01,NA,"21.84","25500",NA,NA,"28.71"
"2351",2019-02-04,"25.05","22.92",NA,NA,NA,NA
"2352",2019-02-05,"24.95","23.04",NA,NA,NA,NA
"2353",2019-02-06,NA,"23.57",NA,NA,NA,NA
"2354",2019-02-07,"25","23.34","25500",NA,NA,NA
"2355",2019-02-08,"25.05","22.22","25500",NA,NA,NA
"2356",2019-02-11,"25.05","22.26","25500",NA,NA,"30.99"
"2357",2019-02-12,"25.3","20.56","25550",NA,NA,"28.9"
"2358",2019-02-13,"25.3","20.81","25550",NA,NA,"27.83"
"2359",2019-02-14,"25.3","19.69","27050",NA,NA,"26.65"
"2360",2019-02-15,"25.22","20.29","27050",NA,NA,"28.52"
"2361",2019-02-18,"25.3","19.89","27000",NA,NA,"28.16"
"2362",2019-02-19,"25.3","20.09","27000",NA,NA,"27.64"
"2363",2019-02-20,"25.15","20.35","26000",NA,NA,"31.47"
"2364",2019-02-21,"25.15","18.72","26000",NA,NA,"28.42"
"2365",2019-02-22,"25.1","18.83","26000",NA,NA,"28.5"
"2366",2019-02-25,"25.15","19.15","26000",NA,NA,"26.12"
"2367",2019-02-26,"25.2","19.56","26050",NA,NA,"27.13"
"2368",2019-02-27,"25.15","21.16","26150",NA,NA,"28.3"
"2369",2019-02-28,"25.2","21.59","26500",NA,NA,"28.62"
"2370",2019-03-01,"25.25","22.18",NA,NA,NA,"28.37"
"2371",2019-03-04,"25.2","23.02","26500",NA,NA,"30.81"
"2372",2019-03-05,"25.12","22.81","26500",NA,NA,"28.52"
"2373",2019-03-06,"25.15","22.02","26500",NA,NA,"29.43"
"2374",2019-03-07,"25.2","23.16","26500",NA,NA,"29.25"
"2375",2019-03-08,"25.25","22.92","26500",NA,NA,"29.29"
"2376",2019-03-11,"25.15","22.18","26500",NA,NA,"28.86"
"2377",2019-03-12,"25.3","22.22","26500",NA,NA,"29.11"
"2378",2019-03-13,"25.4","22.16","26500",NA,NA,"27.83"
"2379",2019-03-14,"25.45","22.61","26500",NA,NA,"28.52"
"2380",2019-03-15,"25.45","22.35","26500",NA,NA,"28.56"
"2381",2019-03-18,"25.52","21.71","26500",NA,NA,"27.89"
"2382",2019-03-19,"25.65","21","26500",NA,NA,"28.28"
"2383",2019-03-20,"25.57","21.52","26500",NA,NA,"28.02"
"2384",2019-03-21,"25.55","20.82","26500",NA,NA,"28.38"
"2385",2019-03-22,"25.55","20.57","26500",NA,NA,"28.44"
"2386",2019-03-25,"25.55","20.83","26500",NA,NA,"28.25"
"2387",2019-03-26,"25.6","21.43","26500",NA,NA,"26.07"
"2388",2019-03-27,"25.6","21.73","26600",NA,NA,"28.53"
"2389",2019-03-28,"25.67","22.16","26650",NA,NA,"28.4"
"2390",2019-03-29,"25.67","21.45","26650",NA,NA,"30.52"
"2391",2019-04-01,"25.75","21.81","26650",NA,NA,"27.7"
"2392",2019-04-02,"25.7","21.92","26650",NA,NA,"27.13"
"2393",2019-04-03,"25.65","23.07","26700",NA,NA,"28.93"
"2394",2019-04-04,"25.62","24.33","26700",NA,NA,"28.66"
"2395",2019-04-05,"25.63","24.49","27000",NA,NA,NA
"2396",2019-04-08,"25.65","24.22","27600",NA,NA,"28.1"
"2397",2019-04-09,"25.65","25.45","27600",NA,NA,"28.46"
"2398",2019-04-10,"25.62","26.04","27600",NA,NA,"27.41"
"2399",2019-04-11,"25.62","27.24","27600",NA,NA,"28.52"
"2400",2019-04-12,"25.62","26.5","27600",NA,NA,"31.33"
"2401",2019-04-15,"25.6","26.72","27600",NA,NA,"34.27"
"2402",2019-04-16,"25.65","26.93","27600",NA,NA,"29.24"
"2403",2019-04-17,"25.65","27.38","27600",NA,NA,"29.57"
"2404",2019-04-18,"25.67","26.8","27650",NA,NA,"29.53"
"2405",2019-04-19,NA,NA,"27900",NA,NA,"28.58"
"2406",2019-04-22,NA,NA,"27900",NA,NA,"29.39"
"2407",2019-04-23,"25.62","27.46","27900",NA,NA,"29.52"
"2408",2019-04-24,"25.65","27.33","28000",NA,NA,"28.93"
"2409",2019-04-25,NA,"27.2","28900",NA,NA,"28.43"
"2410",2019-04-26,"25.65","25.75","29000",NA,NA,"29.78"
"2411",2019-04-29,"25.65","26.3","28100",NA,NA,"29.5"
"2412",2019-04-30,"25.6","26.19","28300",NA,NA,"29.1"
"2413",2019-05-01,"25.55",NA,NA,NA,NA,NA
"2414",2019-05-02,"25.5","24.6","29000",NA,NA,NA
"2415",2019-05-03,"25.35","25.11","29000",NA,NA,NA
"2416",2019-05-06,"25.45","25.27",NA,NA,NA,"32.78"
"2417",2019-05-07,"25.5","26.32","29000",NA,NA,"31.95"
"2418",2019-05-08,"25.65","26.81","29200",NA,NA,"31.35"
"2419",2019-05-09,"25.55","26.41","29300",NA,NA,"32.32"
"2420",2019-05-10,"25.55","25.53","29000",NA,NA,"33.86"
"2421",2019-05-13,"25.45","24.96","28500",NA,NA,"32.02"
"2422",2019-05-14,"25.45","25.79","28200",NA,NA,"32.05"
"2423",2019-05-15,"25.45","25.88","28000",NA,NA,"33.39"
"2424",2019-05-16,"25.45","25.5","27950",NA,NA,"34.45"
"2425",2019-05-17,"25.37","24.93","27000",NA,NA,"34.64"
"2426",2019-05-20,"25.1","25.12","25500",NA,NA,"35.23"
"2427",2019-05-21,"25.15","25.31","25700",NA,NA,"35.42"
"2428",2019-05-22,"25.1","26.29","26550",NA,NA,"35.49"
"2429",2019-05-23,"25.1","25.98","27000",NA,NA,"36.07"
"2430",2019-05-24,"25.07","25.41","27000",NA,NA,"36.85"
